,PROPNUM,API,WELL,D_DATE,OIL (BBL),GAS (MCF),WATER (BBL),CASING_PRESS (PSI),TUBING_PRESS (PSI),CHOKE (/64THS INCH)
14616,1PDPOIL027,42493327200000,BLUDAU 1H,6/21/2017,19.35,19.74,11.0,40.0,140.0,0.0
14617,1PDPOIL027,42493327200000,BLUDAU 1H,6/22/2017,30.03,16.0,12.0,35.0,60.0,0.0
14618,1PDPOIL027,42493327200000,BLUDAU 1H,6/23/2017,27.15,10.0,15.0,40.0,60.0,0.0
14619,1PDPOIL027,42493327200000,BLUDAU 1H,6/24/2017,25.11,8.0,16.0,40.0,170.0,0.0
14620,1PDPOIL027,42493327200000,BLUDAU 1H,6/25/2017,23.73,15.0,13.0,40.0,150.0,0.0
14621,1PDPOIL027,42493327200000,BLUDAU 1H,6/26/2017,18.04,16.0,4.0,40.0,170.0,0.0
14622,1PDPOIL027,42493327200000,BLUDAU 1H,6/27/2017,20.05,13.0,12.0,40.0,90.0,0.0
14623,1PDPOIL027,42493327200000,BLUDAU 1H,6/28/2017,30.08,16.0,7.0,80.0,70.0,0.0
14624,1PDPOIL027,42493327200000,BLUDAU 1H,6/29/2017,23.05,15.0,7.0,80.0,160.0,0.0
14625,1PDPOIL027,42493327200000,BLUDAU 1H,6/30/2017,19.83,6.17,8.0,80.0,160.0,0.0
14626,1PDPOIL027,42493327200000,BLUDAU 1H,7/1/2017,27.14,17.32,11.0,80.0,140.0,0.0
14627,1PDPOIL027,42493327200000,BLUDAU 1H,7/2/2017,23.01,13.77,9.0,80.0,160.0,0.0
14628,1PDPOIL027,42493327200000,BLUDAU 1H,7/3/2017,22.82,7.77,10.0,80.0,150.0,0.0
14629,1PDPOIL027,42493327200000,BLUDAU 1H,7/4/2017,29.01,10.0,26.0,40.0,180.0,0.0
14630,1PDPOIL027,42493327200000,BLUDAU 1H,7/5/2017,18.09,15.0,3.0,40.0,85.0,0.0
14631,1PDPOIL027,42493327200000,BLUDAU 1H,7/6/2017,29.13,16.0,9.0,40.0,75.0,0.0
14632,1PDPOIL027,42493327200000,BLUDAU 1H,7/7/2017,25.13,14.0,12.0,40.0,70.0,0.0
14633,1PDPOIL027,42493327200000,BLUDAU 1H,7/8/2017,21.05,5.19,9.0,40.0,170.0,0.0
14634,1PDPOIL027,42493327200000,BLUDAU 1H,7/9/2017,22.11,14.0,11.0,40.0,160.0,0.0
14635,1PDPOIL027,42493327200000,BLUDAU 1H,7/10/2017,31.34,16.0,8.0,40.0,85.0,0.0
14636,1PDPOIL027,42493327200000,BLUDAU 1H,7/11/2017,26.83,14.78,9.0,40.0,140.0,0.0
14637,1PDPOIL027,42493327200000,BLUDAU 1H,7/12/2017,8.07,4.86,7.0,40.0,70.0,0.0
14638,1PDPOIL027,42493327200000,BLUDAU 1H,7/13/2017,21.64,13.0,6.0,40.0,85.0,0.0
14639,1PDPOIL027,42493327200000,BLUDAU 1H,7/14/2017,24.13,15.0,10.0,40.0,90.0,0.0
14640,1PDPOIL027,42493327200000,BLUDAU 1H,7/15/2017,26.01,15.0,8.0,40.0,90.0,0.0
14641,1PDPOIL027,42493327200000,BLUDAU 1H,7/16/2017,21.08,6.0,12.0,40.0,170.0,0.0
14642,1PDPOIL027,42493327200000,BLUDAU 1H,7/17/2017,22.0,14.0,12.0,40.0,70.0,0.0
14643,1PDPOIL027,42493327200000,BLUDAU 1H,7/18/2017,25.06,17.0,10.0,40.0,75.0,0.0
14644,1PDPOIL027,42493327200000,BLUDAU 1H,7/19/2017,28.1,1.0,14.0,40.0,170.0,0.0
14645,1PDPOIL027,42493327200000,BLUDAU 1H,7/20/2017,24.22,20.1,12.0,40.0,120.0,0.0
14646,1PDPOIL027,42493327200000,BLUDAU 1H,7/21/2017,26.11,15.51,10.0,40.0,80.0,0.0
14647,1PDPOIL027,42493327200000,BLUDAU 1H,7/22/2017,40.73,13.18,13.0,40.0,90.0,0.0
14648,1PDPOIL027,42493327200000,BLUDAU 1H,7/23/2017,23.18,5.89,14.0,40.0,120.0,0.0
14649,1PDPOIL027,42493327200000,BLUDAU 1H,7/24/2017,21.49,17.0,10.0,40.0,150.0,0.0
14650,1PDPOIL027,42493327200000,BLUDAU 1H,7/25/2017,27.15,15.0,13.0,30.0,160.0,0.0
14651,1PDPOIL027,42493327200000,BLUDAU 1H,7/26/2017,25.22,9.0,11.0,40.0,70.0,0.0
14652,1PDPOIL027,42493327200000,BLUDAU 1H,7/27/2017,21.1,9.0,6.0,40.0,160.0,0.0
14653,1PDPOIL027,42493327200000,BLUDAU 1H,7/28/2017,9.1,13.0,6.0,30.0,50.0,0.0
14654,1PDPOIL027,42493327200000,BLUDAU 1H,7/29/2017,27.11,12.0,16.0,80.0,100.0,0.0
14655,1PDPOIL027,42493327200000,BLUDAU 1H,7/30/2017,22.75,17.0,9.0,40.0,80.0,0.0
14656,1PDPOIL027,42493327200000,BLUDAU 1H,7/31/2017,31.67,15.0,9.0,30.0,70.0,0.0
14657,1PDPOIL027,42493327200000,BLUDAU 1H,8/1/2017,30.01,3.0,9.0,30.0,60.0,0.0
14658,1PDPOIL027,42493327200000,BLUDAU 1H,8/2/2017,34.08,14.0,10.0,30.0,70.0,0.0
14659,1PDPOIL027,42493327200000,BLUDAU 1H,8/3/2017,32.02,15.0,17.0,80.0,150.0,0.0
14660,1PDPOIL027,42493327200000,BLUDAU 1H,8/4/2017,25.01,10.0,11.0,40.0,70.0,0.0
14661,1PDPOIL027,42493327200000,BLUDAU 1H,8/5/2017,26.11,9.0,6.0,60.0,140.0,0.0
14662,1PDPOIL027,42493327200000,BLUDAU 1H,8/6/2017,20.33,11.8,12.0,80.0,90.0,0.0
14663,1PDPOIL027,42493327200000,BLUDAU 1H,8/7/2017,16.14,9.0,7.0,70.0,50.0,0.0
14664,1PDPOIL027,42493327200000,BLUDAU 1H,8/8/2017,20.06,17.0,7.0,40.0,80.0,0.0
14665,1PDPOIL027,42493327200000,BLUDAU 1H,8/9/2017,22.01,16.0,9.0,35.0,75.0,0.0
14666,1PDPOIL027,42493327200000,BLUDAU 1H,8/10/2017,25.02,13.19,8.0,65.0,70.0,0.0
14667,1PDPOIL027,42493327200000,BLUDAU 1H,8/11/2017,20.32,3.0,8.0,70.0,80.0,0.0
14668,1PDPOIL027,42493327200000,BLUDAU 1H,8/12/2017,28.12,18.0,9.0,40.0,80.0,0.0
14669,1PDPOIL027,42493327200000,BLUDAU 1H,8/13/2017,31.23,14.0,27.0,40.0,80.0,0.0
14670,1PDPOIL027,42493327200000,BLUDAU 1H,8/14/2017,22.29,7.0,10.0,40.0,120.0,0.0
14671,1PDPOIL027,42493327200000,BLUDAU 1H,8/15/2017,36.03,14.0,13.0,40.0,30.0,0.0
14672,1PDPOIL027,42493327200000,BLUDAU 1H,8/16/2017,28.09,17.0,6.0,80.0,80.0,0.0
14673,1PDPOIL027,42493327200000,BLUDAU 1H,8/17/2017,28.06,7.0,15.0,80.0,170.0,0.0
14674,1PDPOIL027,42493327200000,BLUDAU 1H,8/18/2017,24.03,12.0,9.0,60.0,60.0,0.0
14675,1PDPOIL027,42493327200000,BLUDAU 1H,8/19/2017,38.04,15.0,5.0,40.0,100.0,0.0
14676,1PDPOIL027,42493327200000,BLUDAU 1H,8/20/2017,21.09,13.0,21.0,80.0,70.0,0.0
14677,1PDPOIL027,42493327200000,BLUDAU 1H,8/21/2017,3.01,7.0,1.0,80.0,90.0,0.0
14678,1PDPOIL027,42493327200000,BLUDAU 1H,8/22/2017,21.09,17.0,14.0,80.0,150.0,0.0
14679,1PDPOIL027,42493327200000,BLUDAU 1H,8/23/2017,28.78,1.82,11.0,90.0,90.0,0.0
14680,1PDPOIL027,42493327200000,BLUDAU 1H,8/24/2017,23.09,2.0,10.0,90.0,120.0,0.0
14681,1PDPOIL027,42493327200000,BLUDAU 1H,8/25/2017,31.02,10.0,12.0,90.0,100.0,0.0
14682,1PDPOIL027,42493327200000,BLUDAU 1H,8/26/2017,29.93,7.0,14.0,90.0,120.0,0.0
14683,1PDPOIL027,42493327200000,BLUDAU 1H,8/27/2017,22.0,17.0,8.0,80.0,90.0,0.0
14684,1PDPOIL027,42493327200000,BLUDAU 1H,8/28/2017,25.74,9.0,18.0,80.0,70.0,0.0
14685,1PDPOIL027,42493327200000,BLUDAU 1H,8/29/2017,39.18,16.0,10.0,80.0,70.0,0.0
14686,1PDPOIL027,42493327200000,BLUDAU 1H,8/30/2017,13.05,7.0,2.0,80.0,95.0,0.0
14687,1PDPOIL027,42493327200000,BLUDAU 1H,8/31/2017,38.03,13.0,11.0,80.0,80.0,0.0
14688,1PDPOIL027,42493327200000,BLUDAU 1H,9/1/2017,34.19,17.0,11.0,80.0,70.0,0.0
14689,1PDPOIL027,42493327200000,BLUDAU 1H,9/2/2017,26.11,7.1,14.0,80.0,120.0,0.0
14690,1PDPOIL027,42493327200000,BLUDAU 1H,9/3/2017,15.83,8.0,8.0,80.0,140.0,0.0
14691,1PDPOIL027,42493327200000,BLUDAU 1H,9/4/2017,37.34,13.0,16.0,80.0,80.0,0.0
14692,1PDPOIL027,42493327200000,BLUDAU 1H,9/5/2017,30.02,17.0,11.0,40.0,90.0,0.0
14693,1PDPOIL027,42493327200000,BLUDAU 1H,9/6/2017,29.68,12.94,25.0,40.0,140.0,0.0
14694,1PDPOIL027,42493327200000,BLUDAU 1H,9/7/2017,21.01,3.0,12.0,40.0,170.0,0.0
14695,1PDPOIL027,42493327200000,BLUDAU 1H,9/8/2017,14.21,21.0,2.0,80.0,140.0,0.0
14696,1PDPOIL027,42493327200000,BLUDAU 1H,9/9/2017,28.01,14.0,26.0,50.0,70.0,0.0
14697,1PDPOIL027,42493327200000,BLUDAU 1H,9/10/2017,13.11,6.75,1.0,80.0,190.0,0.0
14698,1PDPOIL027,42493327200000,BLUDAU 1H,9/11/2017,18.1,17.0,6.0,80.0,90.0,0.0
14699,1PDPOIL027,42493327200000,BLUDAU 1H,9/12/2017,21.08,16.0,18.0,80.0,180.0,0.0
14700,1PDPOIL027,42493327200000,BLUDAU 1H,9/13/2017,18.04,3.0,11.0,80.0,90.0,0.0
14701,1PDPOIL027,42493327200000,BLUDAU 1H,9/14/2017,32.13,17.0,14.0,80.0,90.0,0.0
14702,1PDPOIL027,42493327200000,BLUDAU 1H,9/15/2017,30.13,13.0,16.0,80.0,150.0,0.0
14703,1PDPOIL027,42493327200000,BLUDAU 1H,9/16/2017,19.04,10.0,13.0,80.0,160.0,0.0
14704,1PDPOIL027,42493327200000,BLUDAU 1H,9/17/2017,20.28,12.0,11.0,80.0,90.0,0.0
14705,1PDPOIL027,42493327200000,BLUDAU 1H,9/18/2017,20.37,14.32,18.0,80.0,100.0,0.0
14706,1PDPOIL027,42493327200000,BLUDAU 1H,9/19/2017,22.05,5.0,6.0,80.0,180.0,0.0
14707,1PDPOIL027,42493327200000,BLUDAU 1H,9/20/2017,22.07,18.0,10.0,80.0,80.0,0.0
14708,1PDPOIL027,42493327200000,BLUDAU 1H,9/21/2017,44.11,19.0,20.0,70.0,60.0,0.0
14709,1PDPOIL027,42493327200000,BLUDAU 1H,9/22/2017,22.1,6.92,10.0,80.0,80.0,0.0
14710,1PDPOIL027,42493327200000,BLUDAU 1H,9/23/2017,24.06,13.83,12.0,80.0,80.0,0.0
14711,1PDPOIL027,42493327200000,BLUDAU 1H,9/24/2017,28.75,17.78,8.0,80.0,180.0,0.0
14712,1PDPOIL027,42493327200000,BLUDAU 1H,9/25/2017,26.09,2.95,15.0,70.0,160.0,0.0
14713,1PDPOIL027,42493327200000,BLUDAU 1H,9/26/2017,25.78,19.16,12.0,80.0,90.0,0.0
14714,1PDPOIL027,42493327200000,BLUDAU 1H,9/27/2017,21.31,17.0,21.0,80.0,70.0,0.0
14715,1PDPOIL027,42493327200000,BLUDAU 1H,9/28/2017,25.09,8.0,16.0,80.0,170.0,0.0
14716,1PDPOIL027,42493327200000,BLUDAU 1H,9/29/2017,2.74,11.0,1.0,80.0,70.0,0.0
14717,1PDPOIL027,42493327200000,BLUDAU 1H,9/30/2017,33.09,18.0,15.0,80.0,80.0,0.0
14718,1PDPOIL027,42493327200000,BLUDAU 1H,10/1/2017,26.02,11.0,15.0,80.0,60.0,0.0
14719,1PDPOIL027,42493327200000,BLUDAU 1H,10/2/2017,19.0,2.0,13.0,60.0,60.0,0.0
14720,1PDPOIL027,42493327200000,BLUDAU 1H,10/3/2017,30.13,19.0,16.0,60.0,120.0,0.0
14721,1PDPOIL027,42493327200000,BLUDAU 1H,10/4/2017,10.05,1.93,8.0,60.0,60.0,0.0
14722,1PDPOIL027,42493327200000,BLUDAU 1H,10/5/2017,38.14,16.05,12.0,60.0,70.0,0.0
14723,1PDPOIL027,42493327200000,BLUDAU 1H,10/6/2017,0.0,0.0,0.0,60.0,70.0,0.0
14724,1PDPOIL027,42493327200000,BLUDAU 1H,10/7/2017,7.03,17.0,3.0,55.0,170.0,0.0
14725,1PDPOIL027,42493327200000,BLUDAU 1H,10/8/2017,23.09,3.0,11.0,90.0,85.0,0.0
14726,1PDPOIL027,42493327200000,BLUDAU 1H,10/9/2017,30.01,18.0,13.0,80.0,160.0,0.0
14727,1PDPOIL027,42493327200000,BLUDAU 1H,10/10/2017,33.15,17.0,10.0,80.0,180.0,0.0
14728,1PDPOIL027,42493327200000,BLUDAU 1H,10/11/2017,21.05,24.0,11.0,80.0,140.0,0.0
14729,1PDPOIL027,42493327200000,BLUDAU 1H,10/12/2017,12.05,4.09,10.0,80.0,120.0,0.0
14730,1PDPOIL027,42493327200000,BLUDAU 1H,10/13/2017,7.02,3.61,8.0,80.0,110.0,0.0
14731,1PDPOIL027,42493327200000,BLUDAU 1H,10/14/2017,20.09,17.64,18.0,80.0,80.0,0.0
14732,1PDPOIL027,42493327200000,BLUDAU 1H,10/15/2017,16.06,15.0,14.0,80.0,120.0,0.0
14733,1PDPOIL027,42493327200000,BLUDAU 1H,10/16/2017,30.0,10.95,8.0,80.0,140.0,0.0
14734,1PDPOIL027,42493327200000,BLUDAU 1H,10/17/2017,25.13,11.0,9.0,90.0,70.0,0.0
14735,1PDPOIL027,42493327200000,BLUDAU 1H,10/18/2017,16.08,14.0,9.0,80.0,90.0,0.0
14736,1PDPOIL027,42493327200000,BLUDAU 1H,10/19/2017,25.33,17.0,10.0,60.0,80.0,0.0
14737,1PDPOIL027,42493327200000,BLUDAU 1H,10/20/2017,24.1,6.4,10.0,40.0,65.0,0.0
14738,1PDPOIL027,42493327200000,BLUDAU 1H,10/21/2017,19.0,11.0,3.0,100.0,100.0,0.0
14739,1PDPOIL027,42493327200000,BLUDAU 1H,10/22/2017,25.1,15.0,11.0,80.0,100.0,0.0
14740,1PDPOIL027,42493327200000,BLUDAU 1H,10/23/2017,24.99,18.0,8.0,60.0,80.0,0.0
14741,1PDPOIL027,42493327200000,BLUDAU 1H,10/24/2017,12.05,3.92,10.0,60.0,120.0,0.0
14742,1PDPOIL027,42493327200000,BLUDAU 1H,10/25/2017,19.87,20.38,13.0,200.0,80.0,0.0
14743,1PDPOIL027,42493327200000,BLUDAU 1H,10/26/2017,25.06,7.0,16.0,80.0,90.0,0.0
14744,1PDPOIL027,42493327200000,BLUDAU 1H,10/27/2017,15.13,17.0,6.0,80.0,80.0,0.0
14745,1PDPOIL027,42493327200000,BLUDAU 1H,10/28/2017,27.05,17.0,8.0,60.0,50.0,0.0
14746,1PDPOIL027,42493327200000,BLUDAU 1H,10/29/2017,25.11,6.77,10.0,80.0,80.0,0.0
14747,1PDPOIL027,42493327200000,BLUDAU 1H,10/30/2017,16.06,14.0,8.0,80.0,90.0,0.0
14748,1PDPOIL027,42493327200000,BLUDAU 1H,10/31/2017,23.06,19.0,13.0,80.0,80.0,0.0
14749,1PDPOIL027,42493327200000,BLUDAU 1H,11/1/2017,13.09,4.0,4.0,80.0,100.0,0.0
14750,1PDPOIL027,42493327200000,BLUDAU 1H,11/2/2017,23.05,14.0,20.0,80.0,80.0,0.0
14751,1PDPOIL027,42493327200000,BLUDAU 1H,11/3/2017,29.15,16.0,10.0,80.0,100.0,0.0
14752,1PDPOIL027,42493327200000,BLUDAU 1H,11/4/2017,26.9,18.0,8.0,80.0,120.0,0.0
14753,1PDPOIL027,42493327200000,BLUDAU 1H,11/5/2017,9.54,6.0,6.0,80.0,80.0,0.0
14754,1PDPOIL027,42493327200000,BLUDAU 1H,11/6/2017,4.64,14.0,11.0,80.0,80.0,0.0
14755,1PDPOIL027,42493327200000,BLUDAU 1H,11/7/2017,27.05,26.57,12.0,60.0,70.0,0.0
14756,1PDPOIL027,42493327200000,BLUDAU 1H,11/8/2017,22.01,7.0,7.0,80.0,90.0,0.0
14757,1PDPOIL027,42493327200000,BLUDAU 1H,11/9/2017,31.07,15.0,13.0,80.0,100.0,0.0
14758,1PDPOIL027,42493327200000,BLUDAU 1H,11/10/2017,3.01,15.0,5.0,80.0,90.0,0.0
14759,1PDPOIL027,42493327200000,BLUDAU 1H,11/11/2017,24.1,19.0,9.0,70.0,60.0,0.0
14760,1PDPOIL027,42493327200000,BLUDAU 1H,11/12/2017,23.06,11.0,15.0,80.0,65.0,0.0
14761,1PDPOIL027,42493327200000,BLUDAU 1H,11/13/2017,13.0,10.0,3.0,80.0,60.0,0.0
14762,1PDPOIL027,42493327200000,BLUDAU 1H,11/14/2017,27.13,20.0,11.0,80.0,60.0,0.0
14763,1PDPOIL027,42493327200000,BLUDAU 1H,11/15/2017,20.17,2.92,8.0,80.0,100.0,0.0
14764,1PDPOIL027,42493327200000,BLUDAU 1H,11/16/2017,25.07,19.0,14.0,80.0,50.0,0.0
14765,1PDPOIL027,42493327200000,BLUDAU 1H,11/17/2017,28.23,17.0,14.0,80.0,80.0,0.0
14766,1PDPOIL027,42493327200000,BLUDAU 1H,11/18/2017,17.1,3.0,4.0,80.0,110.0,0.0
14767,1PDPOIL027,42493327200000,BLUDAU 1H,11/19/2017,23.06,22.0,14.0,80.0,80.0,0.0
14768,1PDPOIL027,42493327200000,BLUDAU 1H,11/20/2017,34.11,3.0,26.0,80.0,80.0,0.0
14769,1PDPOIL027,42493327200000,BLUDAU 1H,11/21/2017,23.02,18.0,12.0,80.0,65.0,0.0
14770,1PDPOIL027,42493327200000,BLUDAU 1H,11/22/2017,25.0,19.0,10.0,80.0,80.0,0.0
14771,1PDPOIL027,42493327200000,BLUDAU 1H,11/23/2017,22.0,4.0,12.0,80.0,60.0,0.0
14772,1PDPOIL027,42493327200000,BLUDAU 1H,11/24/2017,26.06,19.0,14.0,80.0,120.0,0.0
14773,1PDPOIL027,42493327200000,BLUDAU 1H,11/25/2017,22.9,20.0,16.0,80.0,80.0,0.0
14774,1PDPOIL027,42493327200000,BLUDAU 1H,11/26/2017,18.13,6.0,12.0,80.0,120.0,0.0
14775,1PDPOIL027,42493327200000,BLUDAU 1H,11/27/2017,27.99,18.0,21.0,80.0,80.0,0.0
14776,1PDPOIL027,42493327200000,BLUDAU 1H,11/28/2017,25.11,15.0,12.0,80.0,80.0,0.0
14777,1PDPOIL027,42493327200000,BLUDAU 1H,11/29/2017,18.02,10.0,6.0,80.0,80.0,0.0
14778,1PDPOIL027,42493327200000,BLUDAU 1H,11/30/2017,18.0,19.0,11.0,80.0,70.0,0.0
14779,1PDPOIL027,42493327200000,BLUDAU 1H,12/1/2017,33.16,11.0,13.0,100.0,70.0,0.0
14780,1PDPOIL027,42493327200000,BLUDAU 1H,12/2/2017,12.03,12.0,2.0,80.0,100.0,0.0
14781,1PDPOIL027,42493327200000,BLUDAU 1H,12/3/2017,22.01,18.0,14.0,90.0,80.0,0.0
14782,1PDPOIL027,42493327200000,BLUDAU 1H,12/4/2017,10.01,3.0,2.0,80.0,100.0,0.0
14783,1PDPOIL027,42493327200000,BLUDAU 1H,12/5/2017,30.2,20.72,11.0,80.0,80.0,0.0
14784,1PDPOIL027,42493327200000,BLUDAU 1H,12/6/2017,18.94,5.62,8.0,80.0,70.0,0.0
14785,1PDPOIL027,42493327200000,BLUDAU 1H,12/7/2017,14.07,19.0,11.0,100.0,30.0,0.0
14786,1PDPOIL027,42493327200000,BLUDAU 1H,12/8/2017,23.33,17.0,12.0,80.0,70.0,0.0
14787,1PDPOIL027,42493327200000,BLUDAU 1H,12/9/2017,21.0,12.0,7.0,80.0,70.0,0.0
14788,1PDPOIL027,42493327200000,BLUDAU 1H,12/10/2017,26.05,11.0,3.0,100.0,60.0,0.0
14789,1PDPOIL027,42493327200000,BLUDAU 1H,12/11/2017,22.11,17.0,5.0,80.0,80.0,0.0
14790,1PDPOIL027,42493327200000,BLUDAU 1H,12/12/2017,26.01,3.0,11.0,90.0,90.0,0.0
14791,1PDPOIL027,42493327200000,BLUDAU 1H,12/13/2017,17.11,19.25,6.0,80.0,80.0,0.0
14792,1PDPOIL027,42493327200000,BLUDAU 1H,12/14/2017,23.01,14.0,10.0,80.0,70.0,0.0
14793,1PDPOIL027,42493327200000,BLUDAU 1H,12/15/2017,19.11,7.0,10.0,80.0,70.0,0.0
14794,1PDPOIL027,42493327200000,BLUDAU 1H,12/16/2017,14.11,16.7,9.0,80.0,70.0,0.0
14795,1PDPOIL027,42493327200000,BLUDAU 1H,12/17/2017,28.12,11.86,11.0,100.0,60.0,0.0
14796,1PDPOIL027,42493327200000,BLUDAU 1H,12/18/2017,18.04,11.75,8.0,80.0,70.0,0.0
14797,1PDPOIL027,42493327200000,BLUDAU 1H,12/19/2017,18.02,5.0,9.0,100.0,100.0,0.0
14798,1PDPOIL027,42493327200000,BLUDAU 1H,12/20/2017,18.04,23.0,11.0,80.0,100.0,0.0
14799,1PDPOIL027,42493327200000,BLUDAU 1H,12/21/2017,21.08,5.0,14.0,80.0,60.0,0.0
14800,1PDPOIL027,42493327200000,BLUDAU 1H,12/22/2017,19.58,16.0,4.0,80.0,90.0,0.0
14801,1PDPOIL027,42493327200000,BLUDAU 1H,12/23/2017,20.05,10.0,9.0,100.0,20.0,0.0
14802,1PDPOIL027,42493327200000,BLUDAU 1H,12/24/2017,23.09,3.14,13.0,70.0,60.0,0.0
14803,1PDPOIL027,42493327200000,BLUDAU 1H,12/25/2017,25.22,20.0,13.0,80.0,70.0,0.0
14804,1PDPOIL027,42493327200000,BLUDAU 1H,12/26/2017,27.11,16.0,20.0,70.0,80.0,0.0
14805,1PDPOIL027,42493327200000,BLUDAU 1H,12/27/2017,27.68,5.0,14.0,70.0,90.0,0.0
14806,1PDPOIL027,42493327200000,BLUDAU 1H,12/28/2017,19.81,19.0,16.0,70.0,80.0,0.0
14807,1PDPOIL027,42493327200000,BLUDAU 1H,12/29/2017,37.15,9.0,9.0,65.0,120.0,0.0
14808,1PDPOIL027,42493327200000,BLUDAU 1H,12/30/2017,1.0,12.0,0.0,100.0,90.0,0.0
14809,1PDPOIL027,42493327200000,BLUDAU 1H,12/31/2017,29.21,15.0,18.0,80.0,110.0,0.0
14810,1PDPOIL027,42493327200000,BLUDAU 1H,1/1/2018,3.01,7.0,0.0,100.0,90.0,0.0
14811,1PDPOIL027,42493327200000,BLUDAU 1H,1/2/2018,22.0,14.41,19.0,90.0,80.0,0.0
14812,1PDPOIL027,42493327200000,BLUDAU 1H,1/3/2018,25.0,9.0,13.0,80.0,65.0,0.0
14813,1PDPOIL027,42493327200000,BLUDAU 1H,1/4/2018,21.11,18.36,17.0,80.0,80.0,0.0
14814,1PDPOIL027,42493327200000,BLUDAU 1H,1/5/2018,15.06,2.89,12.0,80.0,60.0,0.0
14815,1PDPOIL027,42493327200000,BLUDAU 1H,1/6/2018,22.1,19.56,18.0,80.0,120.0,0.0
14816,1PDPOIL027,42493327200000,BLUDAU 1H,1/7/2018,10.02,2.68,10.0,100.0,140.0,0.0
14817,1PDPOIL027,42493327200000,BLUDAU 1H,1/8/2018,20.14,15.52,13.0,80.0,120.0,0.0
14818,1PDPOIL027,42493327200000,BLUDAU 1H,1/9/2018,24.0,16.0,11.0,80.0,75.0,0.0
14819,1PDPOIL027,42493327200000,BLUDAU 1H,1/10/2018,23.08,13.0,9.0,70.0,70.0,0.0
14820,1PDPOIL027,42493327200000,BLUDAU 1H,1/11/2018,11.05,3.0,2.0,80.0,120.0,0.0
14821,1PDPOIL027,42493327200000,BLUDAU 1H,1/12/2018,36.71,17.0,13.0,80.0,70.0,0.0
14822,1PDPOIL027,42493327200000,BLUDAU 1H,1/13/2018,14.14,16.0,17.0,50.0,40.0,0.0
14823,1PDPOIL027,42493327200000,BLUDAU 1H,1/14/2018,28.0,8.0,4.0,80.0,60.0,0.0
14824,1PDPOIL027,42493327200000,BLUDAU 1H,1/15/2018,25.0,9.8,12.0,80.0,65.0,0.0
14825,1PDPOIL027,42493327200000,BLUDAU 1H,1/16/2018,20.0,15.55,9.0,80.0,120.0,0.0
14826,1PDPOIL027,42493327200000,BLUDAU 1H,1/17/2018,27.07,3.92,6.0,60.0,80.0,0.0
14827,1PDPOIL027,42493327200000,BLUDAU 1H,1/18/2018,20.04,18.0,10.0,60.0,60.0,0.0
14828,1PDPOIL027,42493327200000,BLUDAU 1H,1/19/2018,24.08,15.0,18.0,80.0,60.0,0.0
14829,1PDPOIL027,42493327200000,BLUDAU 1H,1/20/2018,12.1,7.0,7.0,50.0,110.0,0.0
14830,1PDPOIL027,42493327200000,BLUDAU 1H,1/21/2018,34.08,11.0,15.0,80.0,70.0,0.0
14831,1PDPOIL027,42493327200000,BLUDAU 1H,1/22/2018,21.05,11.0,12.0,80.0,100.0,0.0
14832,1PDPOIL027,42493327200000,BLUDAU 1H,1/23/2018,29.14,18.0,18.0,80.0,65.0,0.0
14833,1PDPOIL027,42493327200000,BLUDAU 1H,1/24/2018,20.12,5.0,7.0,80.0,130.0,0.0
14834,1PDPOIL027,42493327200000,BLUDAU 1H,1/25/2018,30.52,14.0,21.0,80.0,80.0,0.0
14835,1PDPOIL027,42493327200000,BLUDAU 1H,1/26/2018,24.96,23.63,18.0,80.0,120.0,0.0
14836,1PDPOIL027,42493327200000,BLUDAU 1H,1/27/2018,16.08,2.0,12.0,80.0,80.0,0.0
14837,1PDPOIL027,42493327200000,BLUDAU 1H,1/28/2018,7.0,19.0,7.0,60.0,100.0,0.0
14838,1PDPOIL027,42493327200000,BLUDAU 1H,1/29/2018,24.28,1.96,10.0,60.0,140.0,0.0
14839,1PDPOIL027,42493327200000,BLUDAU 1H,1/30/2018,11.01,18.0,7.0,70.0,90.0,0.0
14840,1PDPOIL027,42493327200000,BLUDAU 1H,1/31/2018,33.08,14.0,14.0,70.0,65.0,0.0
14841,1PDPOIL027,42493327200000,BLUDAU 1H,2/1/2018,2.01,5.0,0.0,60.0,50.0,0.0
14842,1PDPOIL027,42493327200000,BLUDAU 1H,2/2/2018,23.11,18.0,18.0,60.0,60.0,0.0
14843,1PDPOIL027,42493327200000,BLUDAU 1H,2/3/2018,26.11,3.0,18.0,60.0,130.0,0.0
14844,1PDPOIL027,42493327200000,BLUDAU 1H,2/4/2018,39.02,15.0,19.0,60.0,120.0,0.0
14845,1PDPOIL027,42493327200000,BLUDAU 1H,2/5/2018,16.93,12.98,2.0,80.0,60.0,0.0
14846,1PDPOIL027,42493327200000,BLUDAU 1H,2/6/2018,15.03,15.09,6.0,80.0,60.0,0.0
14847,1PDPOIL027,42493327200000,BLUDAU 1H,2/7/2018,34.0,4.08,8.0,80.0,60.0,0.0
14848,1PDPOIL027,42493327200000,BLUDAU 1H,2/8/2018,10.11,9.14,8.0,80.0,85.0,0.0
14849,1PDPOIL027,42493327200000,BLUDAU 1H,2/9/2018,24.01,18.0,9.0,60.0,65.0,0.0
14850,1PDPOIL027,42493327200000,BLUDAU 1H,2/10/2018,10.1,3.0,4.0,60.0,100.0,0.0
